AllLeagueRec_Scouts,Scouts
2,0.150519463532191
2,0.0987355600111619
2,0.126299336960431
2,0.220439763996567
2,0.222883840013939
2,0.11503230723983
2,0.163759071739044
2,0.157813323708854
2,0.106472676929968
2,0.320460840673869
2,0.237228854853039
2,0.138868139674267
2,0.0491336994930366
2,0.198911166499971
2,0.148296206703863
2,0.144577458051759
2,0.161564939783043
2,0.157230100359847
2,0.132855819630679
2,0.216231989010643
2,0.214685161337235
2,0.210094777769878
2,0.149352750473473
2,0.136878799479386
2,0.130232548691392
2,0.153454669023914
2,0.132273845253559
2,0.219942482501965
2,0.103376546338223
2,0.17078122820225
2,0.111487107929763
2,0.191166359036319
2,0.0763583100294959
2,0.136439080292865
2,0.257773655392295
2,0.168543516751683
2,0.122194712698686
2,0.176351711638433
2,0.154359183715336
2,0.186709986467287
2,0.147326686763118
2,0.147025811151387
2,0.142723583510447
2,0.118677550923443
2,0.133806523968403
2,0.173802078416411
2,0.175641818861139
2,0.134006636986366
2,0.114400308381726
2,0.0999681208152541
2,0.205068847969987
2,0.19598203876747
2,0.122637039906616
2,0.153474435461798
2,0.188279223165159
2,0.131395937233309
3,0.166457418462787
3,0.148677220154127
3,0.205882424942169
3,0.139036089554207
3,0.119677487256101
3,0.189917441827987
3,0.115884311123095
3,0.167398213502561
3,0.132624026081367
3,0.096062100805495
3,0.181125997085627
3,0.0901462947778045
3,0.0850196833005654
3,0.112399697128885
3,0.15266371782104
3,0.118537045607201
3,0.149880249919991
3,0.17858856324085
3,0.158338939597644
3,0.212075035785603
3,0.134332430683939
3,0.10767589215199
3,0.176151926388821
3,0.248960807091927
3,0.121149963698867
3,0.175971577886164
3,0.101938976854
3,0.179551949162082
3,0.200563287732405
3,0.129675602323045
3,0.162814412767353
3,0.132646579791181
3,0.115985925538527
3,0.192236342062197
3,0.142353670427654
3,0.109289885577362
3,0.142312406254463
3,0.168075624504418
3,0.116515133157158
3,0.104311447431011
3,0.179933717638076
3,0.127543743182683
3,0.116144063437697
3,0.375387834770036
3,0.277763759616353
3,0.169203229258851
3,0.199913201331702
3,0.106186949950139
3,0.197137767214422
3,0.0995536034824675
3,0.140298922401979
3,0.124478633969113
3,0.108948753602759
3,0.138502355352629
3,0.120043617578169
3,0.253043179442167
3,0.336458526239811
3,0.165979504377439
3,0.133192444835824
3,0.0752107709654849
3,0.14586214789886
3,0.182135810152933
3,0.152211609909538
3,0.184448281219662
3,0.166584654355754
3,0.196767425072994
3,0.130911435796241
3,0.169666652482675
3,0.220114913406296
3,0.134315369221465
3,0.19070611082925
3,0.134796989550827
3,0.163690144258219
3,0.12586300560161
3,0.227715753290063
3,0.0658912665010809
3,0.138634035869459
3,0.207640185004634
3,0.16349435096697
3,0.221626972896044
3,0.145184738193617
3,0.204598887428038
3,0.0972659970165425
3,0.183816368039052
3,0.248274061211374
3,0.165685969994064
3,0.325010302609247
3,0.153623284990066
3,0.371396874241202
3,0.177902850953475
3,0.133565125134152
3,0.162910993927251
3,0.171868830944022
3,0.217250819448417
3,0.0806168196318839
3,0.0810635346311872
3,0.210815731417152
3,0.138711250076912
3,0.158849502342137
3,0.220361492124934
3,0.17876990240707
3,0.171227603552869
3,0.123077246197723
3,0.180790217856386
3,0.198776974235725
3,0.112417819395529
3,0.322528267968156
3,0.209928726022356
3,0.149359418850831
3,0.125392914238074
3,0.117920880175313
3,0.153462027148472
3,0.128061698917926
3,0.103107226411339
3,0.0600584769269762
3,0.120732918813974
3,0.24074607066844
3,0.133618460940439
3,0.127439584610731
3,0.120528914767348
3,0.136722384068692
3,0.175938694915149
3,0.176926996366344
3,0.159047022139734
3,0.132356767408562
3,0.180282298684654
3,0.143410568656757
3,0.360117805890466
3,0.0683404030843981
3,0.197597726161645
3,0.149765758069333
3,0.206097133219739
3,0.134321775050941
3,0.151696677002948
3,0.155149757281175
3,0.125522983430865
3,0.149707198976777
3,0.130642125184574
3,0.212275748962537
3,0.305856477317299
3,0.179962662632698
3,0.209406675489771
3,0.176053354071037
3,0.137220946284776
3,0.126692312867474
3,0.161381539864434
3,0.221258492084177
3,0.17628140922742
3,0.238857678239388
3,0.136673089107445
3,0.26924266725654
3,0.0718335459929191
3,0.183939814852591
3,0.3034828104073
3,0.13869638320764
3,0.154455047168745
3,0.146967755852831
3,0.2535334668086
3,0.117647828391674
3,0.150122255582032
3,0.145364854180659
3,0.125602716464632
3,0.196493747206905
3,0.147603838195278
3,0.180914839229166
3,0.171771562022224
3,0.311698898316378
3,0.128077340051519
3,0.151002565422205
3,0.213294195343861
3,0.23531578788032
3,0.165812137976697
3,0.256954241535911
3,0.300367891995113
3,0.226442204586114
3,0.162221943784316
3,0.169636798786279
3,0.109602609490847
3,0.0620034890199506
3,0.131984960043954
3,0.131874022264675
3,0.155181524708148
3,0.173747783922993
3,0.210539682918084
3,0.147375710159347
3,Inf
3,0.201826075048059
3,0.0894735658663352
3,0.13164578641555
3,0.212795727700849
3,0.241781270752589
3,Inf
3,0.115014440185274
3,0.169620929032584
3,0.127882474457037
3,0.202581088356683
3,0.129078395527751
3,0.319966650403211
3,0.17648812966582
3,0.143264930920629
3,0.226320346776999
3,0.124059403255693
3,0.184699843536908
3,0.141752403191469
3,0.103063210209862
3,0.206649923465606
3,0.276916432163195
3,0.226688512392004
3,0.182861943046876
3,0.158047646248274
3,0.119198402465408
3,0.107343205752345
3,0.323350698528754
3,0.185888913658588
3,0.0994155476152174
3,0.145245778506073
3,0.0728885693242469
3,0.211641519674647
3,0.28083639524564
3,0.252326530900842
3,0.109239111011212
3,0.115345698650245
3,0.294325113359775
3,0.0971737196453777
3,0.129303393412107
3,0.158414139249999
3,0.17098436698059
3,0.238131569962267
3,0.0993390510364398
3,0.206212417583796
3,0.0969071655433431
3,0.319301623936442
3,0.0944242398946889
3,0.129433245816701
3,0.120762453817064
3,0.163760377474658
3,0.269315364453026
3,0.111163396991814
3,0.0995020983537476
3,0.159531421299722
3,0.116503048709404
3,0.184989007309157
3,0.12506523505769
3,0.0857321886635341
3,0.256814587351848
3,0.122386876328379
3,0.234386917371391
3,0.109685629187292
3,0.240926006468101
3,0.251255609886178
3,0.11507913122184
3,0.160049703228733
3,Inf
3,0.153405959885819
3,0.183795505991708
3,0.188601698860091
3,0.133420464919225
3,0.131191307800707
3,0.104542522487296
3,0.117488352051833
3,0.130807653160039
3,0.21845269883519
3,0.232150610117396
3,0.115124971004873
3,0.126750956674567
3,0.126861289812047
3,0.153510755296454
3,0.224307161743667
3,0.209309730394261
3,0.128574539980292
3,0.303186202486598
3,0.214560504740821
3,0.14602076524332
3,0.201719241859464
3,0.252174401193079
3,0.134268311860988
3,0.156413702741225
3,0.286232547378747
3,0.229273494568455
3,0.125465079805245
3,0.0959516736062741
3,0.251603852024988
3,0.217327347700356
3,0.292475524528067
3,0.104083846202452
3,0.137838732082661
3,0.180747700666772
3,0.124946982636747
3,0.163864154028828
3,0.0924972248613358
3,0.212852374509171
3,0.278284894743024
3,0.115169348114676
3,0.12482706297363
3,0.137403556325174
3,0.198360241716907
3,0.085112379193505
3,0.130835258273686
3,0.189096923090415
3,0.122145221063083
3,0.150230484354503
3,0.137492286550876
3,0.411612062408329
3,0.167416381118662
3,0.319547323718719
3,0.118413837668415
3,0.206759022472204
3,0.150851505543535
3,0.109695767632423
3,0.167392437935957
3,0.298635726110165
3,0.128329179205945
3,0.224780370656124
3,0.253160001730298
3,0.175078312770366
3,0.164923480820916
3,0.222958306729736
3,0.175909098474616
3,0.141222948912271
3,0.23386020152423
3,0.169684469167613
3,0.255429159314693
3,0.26897471177899
3,0.186314978231203
3,0.305078298586201
3,0.187345695926331
3,0.337071143653174
3,0.221826626109946
3,0.197451924222648
3,0.117830153117858
3,0.386588806997947
3,0.162263566665635
3,0.251650658770118
3,0.220270124697308
3,0.149559468652518
3,0.136224510308346
3,0.320028380790509
3,0.127561485561245
3,0.174211254936404
3,0.0616358488824592
3,0.0970303165118161
3,0.211603719949183
3,0.174234305806314
3,0.134597793524157
3,0.149549718514998
3,0.212661480548549
3,Inf
3,0.142989597086151
3,0.0690878644519554
3,0.258409554928429
3,0.150166679231909
3,0.221196757241217
3,0.379786060690365
3,0.18560881069418
3,0.233668788368521
3,0.0946847179687762
3,0.142647382603827
3,0.162713170593683
3,0.11329211813131
3,0.137629932166062
3,0.153861131877102
3,0.262705670241906
3,0.250757833068599
3,0.100910172221215
3,0.18530386855951
3,0.17392688696418
3,0.136891031655301
3,0.197616722696103
3,0.292078590654599
3,0.130720890140564
3,0.115245313347195
3,0.11333548271421
3,0.183902579218573
3,0.256820579300092
3,0.1190915406199
3,Inf
3,0.139667553416346
3,0.437294334930605
3,0.151206839350163
3,0.11418242791704
3,0.204678806263659
3,0.162706721725357
3,0.128340950517789
3,0.103054810005854
3,0.286711553027112
3,0.357282245524261
3,0.111210366101668
3,0.314836519138406
3,0.144006784070811
3,0.0739438183664493
3,0.277658491829861
3,0.160562414729576
3,0.150939698233892
3,0.162288514137992
3,0.125147516435588
3,0.181060158915916
3,0.229416392098746
3,0.193654702446904
3,0.0973451857209355
3,0.120860055445951
3,0.274865945279074
3,0.189830251703518
3,0.118284775699746
3,0.229820136290255
3,0.144441256247187
3,0.220582685234241
3,0.184168179885594
3,0.098544391635644
3,0.164804812581471
3,0.185041114551742
3,0.175529214343267
3,0.358474672532512
3,0.479666577904914
3,0.290166955071912
3,0.37169889075364
3,0.381826664495246
3,0.249833620753387
3,0.159487475038003
3,0.202602717310548
3,0.147741981368695
3,0.0949868957619224
3,0.107992697222228
3,0.15256231174794
3,0.134133810286866
3,0.139515591293146
3,0.156888875365921
3,0.224063615006897
3,0.0817193329953683
3,0.178709527404405
3,0.337548596170522
3,0.18797155090491
3,0.215326958450975
3,0.156385919247091
3,0.152218292083518
3,0.0765293908549747
3,0.246868882778851
3,0.151765317146521
3,0.105726924408806
3,0.15149908656268
3,0.162119035514249
3,0.237713247288153
3,0.118678713248835
3,0.385615459849842
3,0.164240864562457
3,0.0711385921346119
3,0.139718180079332
3,0.118333911705566
3,0.232083175892066
3,0.122415165003965
3,0.210365395970948
3,0.109739959643366
3,0.106187104313796
3,0.0688909495330202
3,0.116670781280399
3,0.206944642419287
3,0.167760341859982
3,0.176896890489583
3,0.382773455987496
3,0.17969848339068
3,0.120249001972631
3,0.367456405956184
3,0.153953573781285
3,0.179266024214335
3,0.285567073021437
3,0.146919270349372
3,0.137173922583798
3,0.190949407155194
3,0.198335079791011
3,0.212100458122827
3,0.365210907640485
3,0.178440099562074
3,0.401111961925621
3,0.349080027399621
3,0.182963414296786
3,0.199829616796641
3,0.199769771806274
3,0.167216856301421
3,0.102903183680428
3,0.265723018511166
3,0.159258040273675
3,0.109197054147075
3,0.216869646230238
3,0.321402664384696
3,0.182256417991432
3,0.136099016850896
3,0.119394458026733
3,0.176107331887921
3,0.119683012727217
3,0.287420001346343
3,0.142543225355164
3,0.15840508462379
3,0.198529891705278
3,0.231561104525682
3,0.221849087728078
3,0.150321712540753
3,0.0948962318208852
3,0.267310875660526
3,0.159441106254631
3,0.186340698967799
3,0.0988433032493861
3,0.150550772102241
3,0.197966345865118
3,0.216395786286841
3,0.292638352377996
3,0.137002824591549
3,0.16152591691743
3,0.117044235498432
3,0.278413165082482
3,0.181674269177845
3,0.171073167601951
3,0.534209800515659
3,0.180198179861852
3,0.0680735916777584
3,0.134916936354804
3,0.231261324946402
3,0.222172253667813
3,0.15239882682476
3,0.095111189919015
3,0.15341866036389
3,0.152290899022793
3,0.131392381421507
3,0.252220927369036
3,0.113088740971627
3,0.131296673517244
3,0.233862505965452
3,0.188278632753537
3,0.082645935903654
3,0.0994013487793028
3,0.104505062550968
3,0.241080505408689
3,0.132908972303747
3,0.186928921953335
3,0.1002463350053
3,0.178758899994873
3,0.25323804318229
3,0.344612828950171
3,0.155078490787862
3,0.233244507118447
3,0.092770645337042
3,0.174544073282795
3,0.230895986169504
3,0.199860221334092
3,0.0869301172655065
3,0.0861354080532969
3,0.123988931897384
3,0.150737989268001
3,0.199186224846362
3,0.137503402351463
4,0.166075259679338
4,0.170418149181952
4,0.1106905778098
4,0.176263321058693
4,0.109400549158427
4,0.177022630075395
4,0.166873170770909
4,0.169519359041786
4,0.122487782573562
4,0.207385605347606
4,0.155234326082997
4,0.184996181281056
4,0.23920528480446
4,0.101118949343114
4,0.182689493283205
4,0.103823760712933
4,0.119808270466279
4,0.143202635330321
4,0.146215242809784
4,0.120017586232712
4,0.27111053011101
4,0.140847608680433
4,0.146373027185605
4,0.136248441504231
4,0.163430544589388
4,0.160346685866989
4,0.0832689399021148
4,0.166432512716914
4,0.203570229110224
4,0.317398666619751
4,0.241380778291476
4,0.210398774532983
4,0.145136094091902
4,0.137625455270478
4,0.128272642356241
4,0.192219575383185
4,0.169862478237288
4,0.172698435079579
4,0.20294766185044
4,0.388092616549654
4,0.313983864359753
4,0.378054883218759
4,0.255227725900824
4,0.199804731769233
4,0.233744163521088
4,0.419950351500293
4,0.297590768682287
4,0.216781859097678
4,0.159259847406932
4,0.139530291868826
4,0.12553394945575
4,0.192814961372793
4,0.275671040896537
4,0.18569047819053
4,0.256235392893799
4,0.248186858812062
4,0.170095776019195
4,0.225294011576238
4,0.415832515129918
4,Inf
4,0.199716493213919
4,0.205983996284088
4,0.140092381616181
4,0.27350759915825
4,0.273273812597555
4,0.144978678943573
4,0.387333604227151
4,0.229479881782572
4,0.0997333853466991
4,0.135177439486753
4,0.158037857309065
4,0.104698245321255
4,0.236797354694853
4,0.108710952513328
4,0.148572124248323
4,0.116835457177027
4,0.559472270425776
4,0.207701889153191
4,0.175229338434971
4,0.100869182166727
4,0.235579818682958
4,0.12782822442632
4,0.129896790056016
4,0.253733637134943
4,0.180905181846055
4,0.0849463766691406
4,0.214402870679356
4,0.163498550093262
4,0.213440873046322
4,0.324460410763103
4,0.239567392260835
4,0.280773309426749
4,0.12541414540149
4,0.214016859288999
4,0.0885809594719302
4,0.171028818315925
4,0.140202421810967
4,0.286655200518771
4,0.0950227943790736
4,0.321362043322216
4,0.139621229875203
4,0.203015063189443
4,0.284428691673722
4,0.343280464542236
4,0.18183722941506
4,0.160060333109089
4,0.324887602701224
4,0.184462375403475
4,0.164578800005758
4,0.118043208024061
4,0.212643782804905
4,0.137667475947796
4,0.138576132744756
4,0.260904220035613
4,0.179579820044125
4,0.249560367030068
4,0.155017500439871
4,0.422539182238016
4,0.167927134123755
4,0.3690971703378
4,0.151727923181941
4,0.188360690846174
4,0.0971639098257328
4,0.152656594924136
4,0.122659792361555
4,0.214659077648717
4,0.210877217156996
4,0.178446974139464
4,0.203616448447303
4,0.187774031160794
4,0.134631015832304
4,0.139099985240983
4,0.374623287039811
4,0.185262049913862
4,0.127509055421288
4,0.169409620917675
4,0.192872778177086
4,0.189536559629868
4,0.199200846579226
4,0.148658903880057
4,0.39697708798028
4,0.12741347222803
4,0.155407188334596
4,0.12564968280945
4,0.0961054854591211
4,0.34557582573935
4,0.150789426765176
4,0.354629918390475
4,0.333025380193723
4,0.156862949655089
4,0.188310255339143
4,0.137333612443184
4,0.219144110787119
4,0.223874266745648
4,0.27253724293427
4,0.257937662643714
4,0.167724292217687
4,0.172498109603404
4,0.159766064835106
4,0.32845038336415
4,0.13159135642055
4,0.105729229597296
4,0.149700080320499
4,0.158482592423701
4,0.118002604828699
4,Inf
4,0.171153273680037
4,0.233128242580396
4,0.236586574698169
4,0.189832840242761
4,0.172077668313972
4,0.220934108825969
4,0.186578596355897
4,0.242915520052572
4,0.149138609979754
4,0.147528380470863
4,0.230498528796216
4,0.28383911759392
4,0.21383956841511
4,0.173732816778034
4,0.56273996679805
4,0.237314778313755
4,0.152279066372752
4,0.222356313819506
4,0.140429674937317
4,0.0849693733630455
4,0.0795472077175559
4,0.122102747929455
4,0.222106629362642
4,0.273217847167239
4,0.197358557427978
4,0.200435663808542
4,0.223372010417489
4,0.173231208440334
4,0.203707278611759
4,0.179041035277234
4,0.149705520148254
4,0.160676294398261
4,0.210708905631007
4,0.114073193104142
4,0.382803474927439
4,0.276550106954316
4,0.172015811694115
4,0.147493827766527
4,0.126406967028174
4,0.107396486225719
4,0.188130418768489
4,0.13811620628276
4,0.151150620811542
4,0.185309321219345
4,0.191360288295045
4,0.278703288535952
4,0.0900266558187853
4,0.254778253599619
4,0.150978450197366
4,0.246380987198764
4,0.334403261890982
4,0.115233508254154
4,0.128550161087672
4,0.1719547964293
4,0.190548472067785
4,0.284114143269015
4,0.193654763056281
4,0.10275829315763
4,0.197568253343504
4,0.158905875811013
4,0.27637874741987
4,0.120934775669263
4,0.185490641121685
4,0.240783511699547
4,0.147403632160245
4,0.136327746919657
4,0.145363557636903
4,0.11658775329188
4,0.289139213672253
4,0.186226097895315
4,0.216293801892523
4,0.348969257048754
4,0.199008720844358
4,0.178630688585899
4,0.190890582708915
4,0.157520454736684
4,0.350008987756187
4,0.180599027513879
4,0.153102433562833
4,0.223917965761402
4,0.16474372552294
4,0.122005777011737
4,0.182885091912269
4,0.150700397182824
4,0.226133252938456
4,0.187334161807644
4,0.112365927581155
4,0.112779769776911
4,0.153196767878813
4,0.120835705517931
4,0.101868440393266
4,0.142029943932096
4,0.399659589528839
4,0.122450375691895
4,0.460269375769225
4,0.253108561547799
4,0.156235663518326
4,0.153068545651698
4,0.189674410744876
4,0.104588253948794
4,0.360593606912726
4,0.132500164129139
4,0.145888664315673
4,0.208134443056803
4,0.133191970800758
4,Inf
4,0.177403214121583
4,0.293239698685517
4,0.165445621932068
4,0.259080216247733
4,0.188618107582636
4,0.234842737519474
4,0.187928297545047
4,0.215387306485418
4,0.12521225651443
4,0.194681694569912
4,0.226322431831094
4,0.0840112336823521
4,0.128579834797313
4,0.313074210941082
4,0.128713265072151
4,0.155962719191748
4,0.120960033965076
4,0.211526012630723
4,0.162631374503266
4,0.144792933067167
4,0.335449919224028
4,0.416389030115309
4,0.205905852301492
4,0.103992308909374
4,0.144012131468803
4,0.139775825165768
4,0.139947716211869
4,0.153331388200137
4,0.241179928573393
4,0.158522501691528
4,0.28371985932656
4,0.126055098996775
4,0.164680687729736
4,0.144993189137763
4,0.191482249091132
4,0.100175860570732
4,0.188612610345553
4,0.263431975078911
4,0.179332044139052
4,0.187955039281981
4,0.0983091517904224
4,0.267421652318732
4,0.167288545592855
4,0.228879994678368
4,0.272782397276536
4,0.113530128912864
4,0.230751901642451
4,0.197675915659864
4,0.240872691998353
4,0.227439889005571
4,0.225236486945436
4,0.215989704929349
4,0.131171473584431
4,0.126388134271744
4,0.41485439065543
